point_id,nct_id,D,N,registered_result_rows,primary_rows,secondary_rows,other_prespecified_rows,conversion_methods,field,field_label,source_family,study_type,allocation,phases,overall_status,primary_completion_date,results_first_submit_date,lead_sponsor_class,intervention_types,outcome_title,source_url,row_unit,log10_N,log10_D
ctgov_api_trial_median_01005,NCT00460265,0.2109453413864656,611.5,4,1,3,0,chinn_log_hazard_ratio_to_d; chinn_log_odds_ratio_to_d; event_count_or_to_d_from_count_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2010-05,,INDUSTRY,DRUG,Overall Survival,https://clinicaltrials.gov/study/NCT00460265,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.7863964613723042,-0.6758300613344439
ctgov_api_trial_median_01006,NCT00460525,0.09400013391024437,400.0,2,1,1,0,event_count_or_to_d_from_count_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2009-07,,FED,BIOLOGICAL,Time to First Clinical Malaria Episode With Significant Parasitemia (2500/mm^3) and Temperature of Greater Than or Equal to 37.5 Degrees C.,https://clinicaltrials.gov/study/NCT00460525,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.6020599913279625,-1.0268715277147824
ctgov_api_trial_median_01007,NCT00460603,0.12406117247045662,84.0,12,3,9,0,chinn_log_hazard_ratio_to_d; chinn_log_risk_ratio_to_d,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE1; PHASE2,COMPLETED,2012-04,,INDUSTRY,DRUG,Percentage of Participants With Objective Response: Phase 2,https://clinicaltrials.gov/study/NCT00460603,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.9242792860618816,-0.9063641187454249
ctgov_api_trial_median_01008,NCT00461097,1.3738807200214618,55.0,1,1,0,0,event_count_or_to_d_from_percent_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2010-12,,NIH,DRUG,"Percent of Participants Who Successfully Consumed 10,000 mg of Egg White Solid Followed by Open Feeding of Egg",https://clinicaltrials.gov/study/NCT00461097,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.7403626894942439,0.1379490290225407
ctgov_api_trial_median_01009,NCT00461123,0.2091036179143489,37.0,5,1,4,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2008-06,,INDUSTRY,DRUG,Baseline-adjusted Least Squared (LS) Means of Peak Urinary Flow (Qmax) at 3 Months After Surgery or Last Observation Carried Forward (LOCF),https://clinicaltrials.gov/study/NCT00461123,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.568201724066995,-0.6796384529468196
ctgov_api_trial_median_01010,NCT00461591,0.14770145485809621,566.0,2,1,1,0,chinn_log_hazard_ratio_to_d; chinn_log_odds_ratio_to_d,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2012-01,,INDUSTRY,DRUG; PROCEDURE,Recurrence Rate at 2 Years,https://clinicaltrials.gov/study/NCT00461591,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.7528164311882715,-0.8306152268699643
ctgov_api_trial_median_01011,NCT00461981,0.7134169194632786,37.0,25,25,0,0,event_count_or_to_d_from_percent_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2007-12,,INDUSTRY,BIOLOGICAL,Distribution of Interferon (IFN)-Alpha/Beta Gene Signature Scores Among All Subjects,https://clinicaltrials.gov/study/NCT00461981,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.568201724066995,-0.1466565951064331
ctgov_api_trial_median_01012,NCT00462228,0.3185777022892176,22.0,28,14,14,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE4,TERMINATED,2010-12,,OTHER,DRUG,Improvements From Baseline Scores After 6 and 12 Weeks of Memantine Compared to Placebo on the Brief VisuoSpatial Memory Test Revised (BVMT-R) Delayed Recall Score.,https://clinicaltrials.gov/study/NCT00462228,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.3424226808222062,-0.4967846243655042
ctgov_api_trial_median_01013,NCT00462280,0.14880372092805152,47.0,1,0,1,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2011-04,,NIH,DRUG; OTHER; PROCEDURE,Clinical Regression of Atypical Moles - Average of Three Reviewers' Evaluations,https://clinicaltrials.gov/study/NCT00462280,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.6720978579357175,-0.8273862088552214
ctgov_api_trial_median_01014,NCT00462748,0.290419216452799,513.5,2,2,0,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2008-06,,INDUSTRY,DRUG,Percentage of Patients Achieving a Target of Fasting LDL-C of <2mmol/l at Study End,https://clinicaltrials.gov/study/NCT00462748,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.710540447933297,-0.5369746506327546
ctgov_api_trial_median_01015,NCT00463788,0.18618528388583455,173.0,4,1,3,0,chinn_log_hazard_ratio_to_d; chinn_log_odds_ratio_to_d,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2009-07,,INDUSTRY,DRUG,Best Overall Response (BOR),https://clinicaltrials.gov/study/NCT00463788,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.2380461031287955,-0.7300546487024114
ctgov_api_trial_median_01016,NCT00464204,0.3571332799863973,174.0,1,1,0,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2010-05,,INDUSTRY,DRUG,Amount of Study Drug Required to Achieve Initial Hemodynamic Stabilization,https://clinicaltrials.gov/study/NCT00464204,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.2405492482825995,-0.44716967755574044
ctgov_api_trial_median_01017,NCT00464269,0.20889982566591575,196.0,2,2,0,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2008-12,,INDUSTRY,DRUG; OTHER,Partial Onset Seizure (Type I) Frequency Per Week Over the 12-week Treatment Period,https://clinicaltrials.gov/study/NCT00464269,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.292256071356476,-0.6800619224532117
ctgov_api_trial_median_01018,NCT00464815,0.4397887909857135,950.5,2,2,0,0,chinn_log_risk_ratio_to_d; event_count_or_to_d_from_count_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2008-04-16,,INDUSTRY,BIOLOGICAL,Number of Subjects With Any Grade 3 General (Solicited and Unsolicited) Symptoms,https://clinicaltrials.gov/study/NCT00464815,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.977952121201462,-0.3567558438135364
ctgov_api_trial_median_01019,NCT00465270,0.3332131306835607,980.0,1,1,0,0,event_count_or_to_d_from_count_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,NA,COMPLETED,2012-05,,INDUSTRY,DEVICE; OTHER,"Composite of Recurrent Nonfatal Ischemic Stroke, Fatal Ischemic Stroke, or Early Death After Randomization",https://clinicaltrials.gov/study/NCT00465270,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.991226075692495,-0.47727789300638507
ctgov_api_trial_median_01020,NCT00466193,0.4132884466819828,294.0,3,0,3,0,event_count_or_to_d_from_percent_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2007-11,,INDUSTRY,DRUG,Morning Sleepiness Rating Following Dosing Post Middle-of-the-Night Awakening During Double-blind Treatment,https://clinicaltrials.gov/study/NCT00466193,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.4683473304121573,-0.3837467350821767
ctgov_api_trial_median_01021,NCT00466440,0.1660079382104357,86.0,7,1,6,0,chinn_log_hazard_ratio_to_d; event_count_or_to_d_from_percent_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2009-08,,INDUSTRY,DRUG,Part 2: Percentage of Participants With Objective Tumor Response (Response Rate),https://clinicaltrials.gov/study/NCT00466440,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.9344984512435677,-0.779871144257777
ctgov_api_trial_median_01022,NCT00467649,0.44705980433066866,112.0,1,1,0,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE4,COMPLETED,2008-04,,INDUSTRY,DRUG,The Percentage of Patients Achieving HbA1c <=7% at Week 24 With no Gain in Body Weight From Baseline and no Incidence of Severe Hypoglycemia,https://clinicaltrials.gov/study/NCT00467649,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.0492180226701815,-0.34963437630092864
ctgov_api_trial_median_01023,NCT00468052,0.47119416061075653,122.0,4,2,2,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2008-05,,OTHER,DRUG,Duration of Agitation,https://clinicaltrials.gov/study/NCT00468052,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.0863598306747484,-0.32680010028852724
ctgov_api_trial_median_01024,NCT00468312,0.31810722595134067,428.0,5,2,3,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2007-07,,INDUSTRY,DRUG,Change From Baseline in Average AM Instantaneous (NOW) Total Nasal Symptom Score (TNSS) Averaged Over Days 2 to 15,https://clinicaltrials.gov/study/NCT00468312,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.6314437690131722,-0.49742646558251163
ctgov_api_trial_median_01025,NCT00468481,0.5396378684102956,215.5,2,2,0,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2008-08,,INDUSTRY,DRUG,Plasma Folate Level at 24 Weeks,https://clinicaltrials.gov/study/NCT00468481,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.3334472744967503,-0.26789758186044443
ctgov_api_trial_median_01026,NCT00468676,0.40260926850399303,212.5,2,1,1,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,NA,COMPLETED,2010-10,,OTHER,BEHAVIORAL,"Symptom Checklist-20 Score at Baseline, 6 Months and 12 Months",https://clinicaltrials.gov/study/NCT00468676,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.3273589343863303,-0.39511623140015517
ctgov_api_trial_median_01027,NCT00468728,0.3543357530057608,509.0,3,1,2,0,event_count_or_to_d_from_percent_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2009-12-11,,INDUSTRY,DRUG,Cure Rate at End of Therapy,https://clinicaltrials.gov/study/NCT00468728,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.7067177823367587,-0.4505850244951561
ctgov_api_trial_median_01028,NCT00468845,0.09017521165419579,290.0,296,2,282,12,event_count_or_to_d_from_percent_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2010-05,,INDUSTRY,DRUG,Worst Pain Using the Modified Brief Pain Inventory - Short Form (m-BPI-sf),https://clinicaltrials.gov/study/NCT00468845,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.462397997898956,-1.0449128296567696
ctgov_api_trial_median_01029,NCT00468910,0.35006463756637574,72.0,2,2,0,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2009-12,,NIH,DRUG; OTHER,Change of a Spectral Biomarker for Colonic Carcinogenesis (Called Fractal Dimension or FRAC) From Baseline to 3 Months.,https://clinicaltrials.gov/study/NCT00468910,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.8573324964312685,-0.45585175808803063
ctgov_api_trial_median_01030,NCT00469092,0.06566740757874892,457.0,8,1,7,0,chinn_log_odds_ratio_to_d; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE4,COMPLETED,2008-04,,INDUSTRY,DRUG,Glycosylated Haemoglobin A1c (HbA1c),https://clinicaltrials.gov/study/NCT00469092,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.6599162000698504,-1.182650128473598
ctgov_api_trial_median_01031,NCT00470834,0.046646917126623645,81.0,2,2,0,0,chinn_log_risk_ratio_to_d; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE4,COMPLETED,2013-02,,INDUSTRY,DRUG,Time to Disease Progression,https://clinicaltrials.gov/study/NCT00470834,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.9084850188786497,-1.3311770532923495
ctgov_api_trial_median_01032,NCT00471146,0.00766507334997397,630.0,3,1,2,0,chinn_log_hazard_ratio_to_d; chinn_log_risk_ratio_to_d,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2009-01,,INDUSTRY,DRUG,Overall Survival (OS),https://clinicaltrials.gov/study/NCT00471146,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.7993405494535817,-2.115483684862245
ctgov_api_trial_median_01033,NCT00471237,0.3344157024019223,155.5,12,4,8,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,TERMINATED,2008-12-26,,INDUSTRY,DRUG,Percent Change From Baseline in Bone Marrow Density (BMD) at Month 12 Measured by Dual-Energy X-Ray Absorptiometry (DXA) Scans of the Lumbar Spine (L1-L4),https://clinicaltrials.gov/study/NCT00471237,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.1917303933628562,-0.47571333857033626
ctgov_api_trial_median_01034,NCT00471445,0.08501156765904715,458.0,1,1,0,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2013-09,,OTHER,DRUG; OTHER,Change in Average Daily Peripheral Neuropathy Intensity Score From Baseline to Week 6 in Patients Treated With Amitriptyline and Ketamine Hydrochloride vs Placebo,https://clinicaltrials.gov/study/NCT00471445,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.660865478003869,-1.0705219751247543
ctgov_api_trial_median_01035,NCT00472199,0.17939463669748595,315.0,24,1,23,0,event_count_or_to_d_from_count_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE4,COMPLETED,2008-07,,INDUSTRY,DRUG,Change From Baseline in International Restless Legs Syndrome Study Group Rating Scale (IRLS) Total Score After 26 Weeks,https://clinicaltrials.gov/study/NCT00472199,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.4983105537896004,-0.746190545057282
ctgov_api_trial_median_01036,NCT00472446,0.17054895013499463,82.0,3,1,2,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2; PHASE3,COMPLETED,2008-12,,OTHER,DRUG,Pooled Relative Treatment Effect of VAS,https://clinicaltrials.gov/study/NCT00472446,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.9138138523837167,-0.7681509496777622
