pair_chase_task_id	figure1_replication_pair_id	dn_pair_check_id	plot_universe_id	source_family_key	source_family_label	project	source_dataset	native_pair_id	pair_result_status	current_plot_rule_status	current_plot_rule_blockers	included_in_current_figure1	original_title	replication_title	original_doi	replication_doi	outcome_label	D_original	N_original	D_replication	N_replication	D_larger_N_minus_smaller_N	d_ratio	n_ratio	source_result_promotion_status	value_verification_state	target_acquisition_state	source_artifact_local_path	source_artifact_sha256	source_artifact_access_status	strict_original_result_check_id	strict_replication_result_check_id	pair_chase_priority	pair_chase_route	pair_chase_blocker	next_action	source_object_seed_urls_json	local_corpus_artifact_paths_json	search_query_original	search_query_replication	search_query_pair	created_at
figure1_pair_chase_940edccbffb0ced9	fig1_pair_5193fd733ca0d256	dn_pair_5193fd733ca0d256	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_58	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	paper_9_experiment_2	paper_9_experiment_2			Clonogenic frequency between TOP-GFPlow + HGF vs TOP-GFPlow + HGF + PHA (450 culture)	1.814815	18.0	0.2739886	18.0	-1.5408264	0.1509732947986434	1.0	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_9fd640ec6a59860f	dn_result_c16892e33b237166	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_9_experiment_2"" effect size sample size"	"""paper_9_experiment_2"" replication effect size sample size"	"""paper_9_experiment_2"" ""paper_9_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_b8cc6a924c19d22d	fig1_pair_52b8fa0f42617f6e	dn_pair_52b8fa0f42617f6e	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_9	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10	false	paper_1_experiment_3	paper_1_experiment_3			PTENP1 mRNA expression between siLuc and siPTENP1	5.702851	6.0	2.245365	10.0	-3.457486	0.3937267517597777	1.6666666666666667	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_947fe80b2e1ea3cc	dn_result_07b35ebf3e3360e2	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_1_experiment_3"" effect size sample size"	"""paper_1_experiment_3"" replication effect size sample size"	"""paper_1_experiment_3"" ""paper_1_experiment_3"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_cb6dd487fda5833a	fig1_pair_56163471711ef9f1	dn_pair_56163471711ef9f1	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_152	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	paper_42_experiment_2	paper_42_experiment_2			Metastatic burden in lungs of shScr injected mice vs shMet	5.342071	14.0	0.2623192	13.0	5.0797517999999995	0.049104401644980006	0.9285714285714286	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_af295b2873849686	dn_result_c5b9cab46c7ade12	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_42_experiment_2"" effect size sample size"	"""paper_42_experiment_2"" replication effect size sample size"	"""paper_42_experiment_2"" ""paper_42_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_f4c5fc8daf060122	fig1_pair_5c2fa6ee914cf2fc	dn_pair_5c2fa6ee914cf2fc	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_102	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10 | blocked_replication_N_le_original_N	false	paper_24_experiment_1	paper_24_experiment_1			PTEN-3'UTR luciferase reporter activity of siNC vs siCNOT6L	3.252155	8.0	0.3363867	8.0	-2.9157683000000003	0.10343501462876153	1.0	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_0311fdea0e6cd3da	dn_result_5b2ca36edda31dc3	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_24_experiment_1"" effect size sample size"	"""paper_24_experiment_1"" replication effect size sample size"	"""paper_24_experiment_1"" ""paper_24_experiment_1"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_ee14d064ce4c321e	fig1_pair_5ce95ea9f1223a69	dn_pair_5ce95ea9f1223a69	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_132	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10	false	paper_28_experiment_3	paper_28_experiment_3			Luciferase values of miR-34a expression with wild-type reporter vs M1M2 reporter	0.8459824	6.0	0.2600372	32.0	-0.5859452	0.3073789714774208	5.333333333333333	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_ac736e3d06bb8502	dn_result_205eac192c4f7e86	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_28_experiment_3"" effect size sample size"	"""paper_28_experiment_3"" replication effect size sample size"	"""paper_28_experiment_3"" ""paper_28_experiment_3"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_ce7180885c9e2d61	fig1_pair_5ffa7a3d0ace2fe9	dn_pair_5ffa7a3d0ace2fe9	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_166	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10	false	paper_47_experiment_1	paper_47_experiment_1			H3K9me2 levels in cells expressing IDH2-WT vs IDH2-R132H	3.454354	6.0	0.7591922	12.0	-2.6951618	0.21977834350503742	2.0	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_a2061100b10772af	dn_result_06ef5eff3f48354d	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_47_experiment_1"" effect size sample size"	"""paper_47_experiment_1"" replication effect size sample size"	"""paper_47_experiment_1"" ""paper_47_experiment_1"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_5ba8999db783d6fc	fig1_pair_625bf8265bf55b66	dn_pair_625bf8265bf55b66	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_108	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10	false	paper_24_experiment_2	paper_24_experiment_2			PTEN-3'UTR luciferase reporter activity of EV vs CNOT6L-3'UTR2	5.195923	8.0	2.293205	12.0	-2.9027179999999997	0.4413469945570787	1.5	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_f9b579e92d801d75	dn_result_874e9b6dc5ddbc55	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_24_experiment_2"" effect size sample size"	"""paper_24_experiment_2"" replication effect size sample size"	"""paper_24_experiment_2"" ""paper_24_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_94163727032c045f	fig1_pair_63b527e73e7f03a9	dn_pair_63b527e73e7f03a9	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_0	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10	false	paper_1_experiment_2	paper_1_experiment_2			DU145 cell proliferation between siLuc and siPTEN	15.55022	6.0	0.2433831	10.0	-15.306836899999999	0.015651424867300912	1.6666666666666667	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_e2d417a37eb4ab69	dn_result_77d5886a4b941098	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_1_experiment_2"" effect size sample size"	"""paper_1_experiment_2"" replication effect size sample size"	"""paper_1_experiment_2"" ""paper_1_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_e37c48780358c061	fig1_pair_64fde4a87686d8b0	dn_pair_64fde4a87686d8b0	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_171	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	paper_47_experiment_1	paper_47_experiment_1			Correlation of 2HG levels and H3K79me2 levels in cells expressing IDH1-WT, IDH1-R132H, IDH2-WT, IDH2-R172K	0.713	12.0	0.1583788	24.0	-0.5546211999999999	0.22213015427769986	2.0	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_b57e1fca3bf3cf9f	dn_result_67c0967c762fc396	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_47_experiment_1"" effect size sample size"	"""paper_47_experiment_1"" replication effect size sample size"	"""paper_47_experiment_1"" ""paper_47_experiment_1"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_4623d7994da4377d	fig1_pair_664bfcbffaa4ab8c	dn_pair_664bfcbffaa4ab8c	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_155	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	paper_44_experiment_1	paper_44_experiment_1			Tumor-free survival of GFP vs PREX2-G844D	4.079901	20.0	1.076923	28.0	-3.0029780000000006	0.26395812055243495	1.4	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_65802f9e3d9e6ade	dn_result_217e17787002cf34	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_44_experiment_1"" effect size sample size"	"""paper_44_experiment_1"" replication effect size sample size"	"""paper_44_experiment_1"" ""paper_44_experiment_1"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_a32e3adee4d0bec8	fig1_pair_66be995dfa8bd3f8	dn_pair_66be995dfa8bd3f8	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_161	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	paper_47_experiment_1	paper_47_experiment_1			H3K4me3 levels in cells expressing IDH1-WT, IDH1-R132H, IDH2-WT, IDH2-R172K	2.4622	12.0	0.2634	24.0	-2.1988000000000003	0.10697749979692958	2.0	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_3af8b3336c816032	dn_result_3d78a8877ae9291a	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_47_experiment_1"" effect size sample size"	"""paper_47_experiment_1"" replication effect size sample size"	"""paper_47_experiment_1"" ""paper_47_experiment_1"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_33a8dfec583965e6	fig1_pair_6781753d70c39948	dn_pair_6781753d70c39948	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_113	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10 | blocked_replication_N_le_original_N	false	paper_24_experiment_3	paper_24_experiment_3			PTEN expression of siNC vs siPTEN in wild-type HCT116 cells	11.81928	8.0	5.788292	6.0	6.030987999999999	0.4897330463446167	0.75	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_b7eebb4d8c7ee170	dn_result_198013f09a7eff42	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_24_experiment_3"" effect size sample size"	"""paper_24_experiment_3"" replication effect size sample size"	"""paper_24_experiment_3"" ""paper_24_experiment_3"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_69ef1a0d7de0b13c	fig1_pair_69a251bd909f8129	dn_pair_69a251bd909f8129	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_139	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	paper_29_experiment_3	paper_29_experiment_3			Survival of I-BET151 vs vehicle control	10.32306	10.0	1.439196	23.0	-8.883863999999999	0.13941563838629242	2.3	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_543460093614746b	dn_result_358d8add739f1760	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_29_experiment_3"" effect size sample size"	"""paper_29_experiment_3"" replication effect size sample size"	"""paper_29_experiment_3"" ""paper_29_experiment_3"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_1257668003732b1f	fig1_pair_7132dc7295baaaec	dn_pair_7132dc7295baaaec	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_99	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10 | blocked_replication_N_le_original_N	false	paper_24_experiment_1	paper_24_experiment_1			PTEN-3'UTR luciferase reporter activity of siNC vs siSERINC1	3.616474	8.0	0.1249458	8.0	-3.4915282000000003	0.034549066300490476	1.0	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_2087427f0b06637d	dn_result_5e1f8a64fb4c56aa	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_24_experiment_1"" effect size sample size"	"""paper_24_experiment_1"" replication effect size sample size"	"""paper_24_experiment_1"" ""paper_24_experiment_1"" replication original effect sample size"	2026-05-05T00:00:00
