artifact_id	parent_corpus_database_id	artifact_role	file_name	sample_kind	sample_status	candidate_parser_family	mirror_local_path	sample_path	estimated_rows_or_members	column_count	columns_preview	pair_signal_count	effect_signal_count	n_signal_count	identity_signal_count	priority_score	parser_priority	recommended_next_stage	routing_basis	queued_at
source_artifact_c58d831441763198	repo_search_dataverse_4450c811f725	data_file	SPLITS_08_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_c58d831441763198__SPLITS_08_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_c58d831441763198.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_def737ad8ff7c7a7	repo_search_dataverse_4450c811f725	data_file	SPLITS_09_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_def737ad8ff7c7a7__SPLITS_09_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_def737ad8ff7c7a7.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_d2763640dccee50e	repo_search_dataverse_4450c811f725	data_file	SPLITS_10_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_d2763640dccee50e__SPLITS_10_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_d2763640dccee50e.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_c1d948dca0ed830a	repo_search_dataverse_4450c811f725	data_file	SPLITS_11_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_c1d948dca0ed830a__SPLITS_11_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_c1d948dca0ed830a.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_f194c363587aad31	repo_search_dataverse_4450c811f725	data_file	SPLITS_12_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_f194c363587aad31__SPLITS_12_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_f194c363587aad31.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_3c7df91632cacfa9	repo_search_dataverse_4450c811f725	data_file	SPLITS_13_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_3c7df91632cacfa9__SPLITS_13_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_3c7df91632cacfa9.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_1662e17604f8a12c	repo_search_dataverse_4450c811f725	data_file	SPLITS_14_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_1662e17604f8a12c__SPLITS_14_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_1662e17604f8a12c.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_0950c85117ee1616	repo_search_dataverse_4450c811f725	data_file	SPLITS_15_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_0950c85117ee1616__SPLITS_15_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_0950c85117ee1616.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_cb789060ee216c2d	repo_search_dataverse_4450c811f725	data_file	SPLITS_16_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_cb789060ee216c2d__SPLITS_16_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_cb789060ee216c2d.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_03582cb8d69446ac	repo_search_dataverse_4450c811f725	data_file	SPLITS_17_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_03582cb8d69446ac__SPLITS_17_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_03582cb8d69446ac.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_fce43fde43e96b39	repo_search_dataverse_4450c811f725	data_file	SPLITS_18_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_fce43fde43e96b39__SPLITS_18_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_fce43fde43e96b39.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_0af5378ae67f77a6	repo_search_dataverse_4450c811f725	data_file	SPLITS_19_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_0af5378ae67f77a6__SPLITS_19_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_0af5378ae67f77a6.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_38a62580d71560b1	repo_search_dataverse_4450c811f725	data_file	SPLITS_20_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_38a62580d71560b1__SPLITS_20_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_38a62580d71560b1.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_d144cd8083bab3aa	repo_search_dataverse_4450c811f725	data_file	SPLITS_21_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_d144cd8083bab3aa__SPLITS_21_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_d144cd8083bab3aa.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_7b71d73b7b9463d2	repo_search_dataverse_4450c811f725	data_file	SPLITS_22_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_7b71d73b7b9463d2__SPLITS_22_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_7b71d73b7b9463d2.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_a8623759b1b48277	repo_search_dataverse_4450c811f725	data_file	SPLITS_23_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_a8623759b1b48277__SPLITS_23_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_a8623759b1b48277.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_b2f9745c2f379632	repo_search_dataverse_4450c811f725	data_file	SPLITS_24_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_b2f9745c2f379632__SPLITS_24_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_b2f9745c2f379632.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_21008f0f3b349ce6	repo_search_dataverse_4450c811f725	data_file	SPLITS_25_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_21008f0f3b349ce6__SPLITS_25_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_21008f0f3b349ce6.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_2111588493cdb99f	repo_search_dataverse_4450c811f725	data_file	SPLITS_26_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_2111588493cdb99f__SPLITS_26_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_2111588493cdb99f.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_355d25008b734332	repo_search_dataverse_4450c811f725	data_file	SPLITS_27_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_355d25008b734332__SPLITS_27_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_355d25008b734332.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_09d69016a046bee5	repo_search_dataverse_4450c811f725	data_file	SPLITS_28_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_09d69016a046bee5__SPLITS_28_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_09d69016a046bee5.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_9441fe599d949d3a	repo_search_dataverse_4450c811f725	data_file	SPLITS_29_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_9441fe599d949d3a__SPLITS_29_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_9441fe599d949d3a.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_ed21066074164312	repo_search_dataverse_4450c811f725	data_file	SPLITS_30_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_ed21066074164312__SPLITS_30_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_ed21066074164312.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_45d6b97cddecd054	repo_search_dataverse_4450c811f725	data_file	SPLITS_31_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_45d6b97cddecd054__SPLITS_31_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_45d6b97cddecd054.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_2c82f3686bb07b1c	repo_search_dataverse_4450c811f725	data_file	SPLITS_32_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_2c82f3686bb07b1c__SPLITS_32_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_2c82f3686bb07b1c.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_0c9442e12c64425a	repo_search_dataverse_4450c811f725	data_file	SPLITS_33_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_0c9442e12c64425a__SPLITS_33_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_0c9442e12c64425a.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_e0d9a85c57df0a0c	repo_search_dataverse_4450c811f725	data_file	SPLITS_34_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_e0d9a85c57df0a0c__SPLITS_34_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_e0d9a85c57df0a0c.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_88b700fdbf9aea45	repo_search_dataverse_4450c811f725	data_file	SPLITS_35_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_88b700fdbf9aea45__SPLITS_35_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_88b700fdbf9aea45.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_031f0328d4d8f825	repo_search_dataverse_4450c811f725	data_file	SPLITS_36_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_031f0328d4d8f825__SPLITS_36_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_031f0328d4d8f825.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_2aaada6f6ad37462	repo_search_dataverse_4450c811f725	data_file	SPLITS_37_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_2aaada6f6ad37462__SPLITS_37_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_2aaada6f6ad37462.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_bdeb0c6bf271b8cc	repo_search_dataverse_4450c811f725	data_file	SPLITS_38_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_bdeb0c6bf271b8cc__SPLITS_38_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_bdeb0c6bf271b8cc.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_1a4b7898bbdadd7d	repo_search_dataverse_4450c811f725	data_file	SPLITS_39_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_1a4b7898bbdadd7d__SPLITS_39_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_1a4b7898bbdadd7d.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_24132c605d1ead52	repo_search_dataverse_4450c811f725	data_file	SPLITS_40_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_24132c605d1ead52__SPLITS_40_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_24132c605d1ead52.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_00a4c4a4222d9fe6	repo_search_dataverse_4450c811f725	data_file	SPLITS_41_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_00a4c4a4222d9fe6__SPLITS_41_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_00a4c4a4222d9fe6.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_99ad6e5a9d1dfb4c	repo_search_dataverse_4450c811f725	data_file	SPLITS_42_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_99ad6e5a9d1dfb4c__SPLITS_42_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_99ad6e5a9d1dfb4c.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_315ba4991e4fd4e8	repo_search_dataverse_4450c811f725	data_file	SPLITS_43_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_315ba4991e4fd4e8__SPLITS_43_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_315ba4991e4fd4e8.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_e47e5343821a8975	repo_search_dataverse_4450c811f725	data_file	SPLITS_44_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_e47e5343821a8975__SPLITS_44_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_e47e5343821a8975.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
